timestamps,open,high,low,close,volume,amount
2023-01-03 12:35:00,263.45,263.55,263.14,263.19,49957.0,0
2023-01-03 12:40:00,263.18,263.21,262.86,262.93,37393.0,0
2023-01-03 12:45:00,262.9,262.94,262.14,262.4,77390.0,0
2023-01-03 12:50:00,262.43,262.54,262.31,262.47,37065.0,0
2023-01-03 12:55:00,262.44,262.98,262.28,262.77,46012.0,0
2023-01-03 13:00:00,262.76,262.91,262.57,262.8,38406.0,0
2023-01-03 13:05:00,262.81,262.81,262.47,262.56,24126.0,0
2023-01-03 13:10:00,262.57,262.97,262.4,262.52,35285.0,0
2023-01-03 13:15:00,262.51,262.58,262.37,262.46,22918.0,0
2023-01-03 13:20:00,262.46,262.66,262.32,262.54,23132.0,0
2023-01-03 13:25:00,262.57,263.6,262.57,263.44,111004.0,0
2023-01-03 13:30:00,263.47,263.56,263.23,263.26,46221.0,0
2023-01-03 13:35:00,263.27,263.59,263.18,263.21,45796.0,0
2023-01-03 13:40:00,263.23,263.68,263.21,263.42,29111.0,0
2023-01-03 13:45:00,263.42,263.42,263.06,263.3,48278.0,0
2023-01-03 13:50:00,263.28,263.94,263.18,263.73,46164.0,0
2023-01-03 13:55:00,263.72,263.91,263.6,263.81,30148.0,0
2023-01-03 14:00:00,263.84,264.16,263.46,263.64,41906.0,0
2023-01-03 14:05:00,263.65,263.88,263.52,263.82,27344.0,0
2023-01-03 14:10:00,263.84,263.87,263.32,263.6,42472.0,0
2023-01-03 14:15:00,263.6,263.89,263.45,263.52,29707.0,0
2023-01-03 14:20:00,263.54,263.67,263.295,263.35,36913.0,0
2023-01-03 14:25:00,263.35,263.61,263.28,263.54,36356.0,0
2023-01-03 14:30:00,263.55,263.65,262.77,262.99,76125.0,0
2023-01-03 14:35:00,263.01,263.22,262.96,263.095,44849.0,0
2023-01-03 14:40:00,263.11,263.92,263.07,263.91,71537.0,0
2023-01-03 14:45:00,263.9,264.98,263.845,264.84,148411.0,0
2023-01-03 14:50:00,264.88,264.88,264.19,264.37,83174.0,0
2023-01-03 14:55:00,264.36,264.76,264.05,264.35,94159.0,0
2023-01-03 15:00:00,264.36,264.83,264.12,264.44,118776.0,0
2023-01-03 15:05:00,264.45,264.56,264.12,264.23,58559.0,0
2023-01-03 15:10:00,264.23,264.78,264.2,264.73,77487.0,0
2023-01-03 15:15:00,264.74,265.19,264.74,264.78,109244.0,0
2023-01-03 15:20:00,264.79,264.79,264.16,264.22,87298.0,0
2023-01-03 15:25:00,264.21,264.58,264.18,264.48,66915.0,0
2023-01-03 15:30:00,264.5,264.98,264.42,264.82,105216.0,0
2023-01-03 15:35:00,264.82,264.98,264.45,264.52,77204.0,0
2023-01-03 15:40:00,264.52,264.73,264.27,264.41,82782.0,0
2023-01-03 15:45:00,264.41,264.74,264.23,264.53,119998.0,0
2023-01-03 15:50:00,264.53,264.83,264.27,264.71,156920.0,0
2023-01-03 15:55:00,264.69,264.72,264.31,264.46,326604.0,0
2023-01-04 09:30:00,266.62,266.81,264.88,265.39,390550.0,0
2023-01-04 09:35:00,265.41,266.45,265.41,265.92,178299.0,0
2023-01-04 09:40:00,265.885,266.92,264.96,265.08,244664.0,0
2023-01-04 09:45:00,265.09,265.53,264.74,265.42,139563.0,0
2023-01-04 09:50:00,265.42,266.09,265.3,265.37,107424.0,0
2023-01-04 09:55:00,265.39,265.72,264.94,265.43,111745.0,0
2023-01-04 10:00:00,265.38,266.25,263.57,263.78,500116.0,0
2023-01-04 10:05:00,263.78,264.17,263.0,263.33,284021.0,0
2023-01-04 10:10:00,263.32,263.46,262.53,263.38,249513.0,0
2023-01-04 10:15:00,263.39,263.96,263.24,263.73,121885.0,0
2023-01-04 10:20:00,263.67,264.07,263.04,263.46,105407.0,0
2023-01-04 10:25:00,263.47,263.73,262.88,263.73,71050.0,0
2023-01-04 10:30:00,263.7,263.77,262.86,263.51,81800.0,0
2023-01-04 10:35:00,263.51,264.02,263.38,263.5,67937.0,0
2023-01-04 10:40:00,263.51,264.5,263.27,264.4,81111.0,0
2023-01-04 10:45:00,264.39,265.06,264.38,264.97,121537.0,0
2023-01-04 10:50:00,264.99,265.05,264.67,264.87,54596.0,0
2023-01-04 10:55:00,264.86,265.01,264.58,265.0,66190.0,0
2023-01-04 11:00:00,264.99,265.13,264.52,264.53,69447.0,0
2023-01-04 11:05:00,264.52,264.935,264.42,264.8,71259.0,0
2023-01-04 11:10:00,264.79,265.34,264.76,265.32,103049.0,0
2023-01-04 11:15:00,265.35,265.44,265.13,265.32,47674.0,0
2023-01-04 11:20:00,265.33,265.435,265.17,265.23,40787.0,0
2023-01-04 11:25:00,265.21,265.77,265.15,265.68,83688.0,0
2023-01-04 11:30:00,265.7,266.83,265.7,266.685,177174.0,0
2023-01-04 11:35:00,266.72,267.31,266.72,267.22,111520.0,0
2023-01-04 11:40:00,267.22,267.44,267.22,267.28,115561.0,0
2023-01-04 11:45:00,267.27,267.32,267.0,267.165,116278.0,0
2023-01-04 11:50:00,267.18,267.3,266.94,267.17,87650.0,0
2023-01-04 11:55:00,267.17,267.45,266.92,266.93,88209.0,0
2023-01-04 12:00:00,266.95,267.09,266.69,266.865,92616.0,0
2023-01-04 12:05:00,266.875,266.875,266.5,266.73,45408.0,0
2023-01-04 12:10:00,266.71,266.85,266.6,266.71,32253.0,0
2023-01-04 12:15:00,266.75,267.02,266.685,266.98,51383.0,0
2023-01-04 12:20:00,266.98,267.21,266.83,267.2,68905.0,0
2023-01-04 12:25:00,267.21,267.21,266.76,266.8,43986.0,0
2023-01-04 12:30:00,266.8,267.19,266.77,267.025,38600.0,0
2023-01-04 12:35:00,267.03,267.22,266.86,267.19,22783.0,0
2023-01-04 12:40:00,267.18,267.24,267.08,267.16,26414.0,0
2023-01-04 12:45:00,267.16,267.25,266.85,267.0,34868.0,0
2023-01-04 12:50:00,267.03,267.09,266.615,266.71,44489.0,0
2023-01-04 12:55:00,266.71,266.71,265.9,265.91,60533.0,0
2023-01-04 13:00:00,265.91,265.91,265.26,265.68,96256.0,0
2023-01-04 13:05:00,265.67,265.8,265.54,265.77,52485.0,0
2023-01-04 13:10:00,265.76,266.04,265.72,266.01,50678.0,0
2023-01-04 13:15:00,266.02,266.53,265.96,266.48,68706.0,0
2023-01-04 13:20:00,266.48,266.6,266.4,266.5,35346.0,0
2023-01-04 13:25:00,266.52,266.61,266.395,266.42,21473.0,0
2023-01-04 13:30:00,266.42,266.65,266.42,266.62,27110.0,0
2023-01-04 13:35:00,266.61,266.92,266.54,266.8,42794.0,0
2023-01-04 13:40:00,266.8,266.85,266.58,266.76,23547.0,0
2023-01-04 13:45:00,266.77,266.79,266.29,266.56,41765.0,0
2023-01-04 13:50:00,266.56,266.67,266.54,266.63,15647.0,0
2023-01-04 13:55:00,266.61,266.69,265.98,266.35,61523.0,0
2023-01-04 14:00:00,266.21,267.35,264.4,265.28,450108.0,0
2023-01-04 14:05:00,265.29,266.3,264.78,264.93,165267.0,0
2023-01-04 14:10:00,264.95,265.5,264.62,265.5,94238.0,0
2023-01-04 14:15:00,265.43,266.52,265.43,266.26,110641.0,0
2023-01-04 14:20:00,266.27,266.31,264.98,265.23,88231.0,0
2023-01-04 14:25:00,265.26,265.27,263.56,263.72,188377.0,0
2023-01-04 14:30:00,263.69,264.29,263.46,264.15,195328.0,0
2023-01-04 14:35:00,264.16,264.45,264.01,264.2,108286.0,0
2023-01-04 14:40:00,264.19,264.99,263.95,264.47,90377.0,0
2023-01-04 14:45:00,264.48,264.97,264.3,264.61,78716.0,0
2023-01-04 14:50:00,264.61,265.09,264.28,264.8,111295.0,0
2023-01-04 14:55:00,264.79,265.785,264.76,265.72,132780.0,0
2023-01-04 15:00:00,265.72,266.38,265.61,266.17,91958.0,0
2023-01-04 15:05:00,266.16,266.16,265.41,265.74,72068.0,0
2023-01-04 15:10:00,265.73,265.84,265.29,265.6,33832.0,0
2023-01-04 15:15:00,265.565,265.92,265.45,265.55,56356.0,0
2023-01-04 15:20:00,265.51,265.7,264.83,265.05,79014.0,0
2023-01-04 15:25:00,265.06,265.4,264.8,264.83,65649.0,0
2023-01-04 15:30:00,264.83,264.89,264.43,264.55,68736.0,0
2023-01-04 15:35:00,264.57,264.59,263.82,264.07,125108.0,0
2023-01-04 15:40:00,264.07,264.08,263.63,263.82,113856.0,0
2023-01-04 15:45:00,263.8,264.33,263.66,264.33,73662.0,0
2023-01-04 15:50:00,264.33,264.85,264.31,264.81,173522.0,0
2023-01-04 15:55:00,264.8,265.95,264.79,265.76,404419.0,0
2023-01-05 09:30:00,264.07,264.07,262.42,262.82,415429.0,0
2023-01-05 09:35:00,262.85,263.07,262.32,262.55,127789.0,0
2023-01-05 09:40:00,262.5,262.5,261.62,262.21,180584.0,0
2023-01-05 09:45:00,262.19,262.19,261.51,261.89,263098.0,0
2023-01-05 09:50:00,261.9,262.5,261.75,262.48,276159.0,0
2023-01-05 09:55:00,262.49,263.25,262.35,262.83,168818.0,0
2023-01-05 10:00:00,262.81,263.52,262.61,263.09,118652.0,0
2023-01-05 10:05:00,263.05,264.21,262.45,263.33,227686.0,0
2023-01-05 10:10:00,263.36,263.94,262.97,263.27,110263.0,0
2023-01-05 10:15:00,263.28,263.44,262.6,262.85,82593.0,0
2023-01-05 10:20:00,262.84,263.07,262.25,262.56,80471.0,0
2023-01-05 10:25:00,262.53,263.21,262.44,262.91,51039.0,0
2023-01-05 10:30:00,262.91,263.07,262.38,262.45,57532.0,0
2023-01-05 10:35:00,262.45,262.6,262.0,262.34,65209.0,0
2023-01-05 10:40:00,262.34,263.05,262.15,262.89,61289.0,0
2023-01-05 10:45:00,262.91,262.99,262.45,262.58,71232.0,0
2023-01-05 10:50:00,262.6,262.61,262.0,262.19,63867.0,0
2023-01-05 10:55:00,262.19,262.4,262.04,262.16,37605.0,0
2023-01-05 11:00:00,262.17,262.34,261.89,262.25,72495.0,0
2023-01-05 11:05:00,262.25,262.48,262.21,262.36,43615.0,0
2023-01-05 11:10:00,262.38,263.12,262.38,262.665,84468.0,0
2023-01-05 11:15:00,262.66,262.8,262.475,262.5,40766.0,0
2023-01-05 11:20:00,262.46,262.56,261.92,261.99,65214.0,0
2023-01-05 11:25:00,261.99,262.345,261.915,262.32,55393.0,0
2023-01-05 11:30:00,262.3,262.51,262.15,262.33,52777.0,0
2023-01-05 11:35:00,262.33,262.68,262.3,262.47,49520.0,0
2023-01-05 11:40:00,262.44,263.01,262.31,262.92,46630.0,0
2023-01-05 11:45:00,262.95,263.17,262.86,262.94,46974.0,0
2023-01-05 11:50:00,262.91,262.98,262.64,262.66,41174.0,0
2023-01-05 11:55:00,262.69,262.83,262.35,262.42,49133.0,0
2023-01-05 12:00:00,262.43,262.87,262.36,262.71,40800.0,0
2023-01-05 12:05:00,262.66,263.19,262.6,262.91,36630.0,0
2023-01-05 12:10:00,262.89,262.91,262.53,262.54,44409.0,0
2023-01-05 12:15:00,262.52,262.66,262.02,262.06,42189.0,0
2023-01-05 12:20:00,262.08,262.71,262.0,262.6,66484.0,0
2023-01-05 12:25:00,262.62,262.78,262.44,262.47,27608.0,0
2023-01-05 12:30:00,262.46,263.04,262.42,262.89,50323.0,0
2023-01-05 12:35:00,262.89,263.04,262.45,262.57,46680.0,0
2023-01-05 12:40:00,262.57,262.59,262.18,262.24,46107.0,0
2023-01-05 12:45:00,262.25,262.34,262.12,262.235,51469.0,0
2023-01-05 12:50:00,262.22,262.34,262.02,262.08,33431.0,0
2023-01-05 12:55:00,262.08,262.16,261.97,261.99,48551.0,0
2023-01-05 13:00:00,261.99,262.02,261.79,261.915,56736.0,0
2023-01-05 13:05:00,261.91,262.23,261.89,262.15,50923.0,0
2023-01-05 13:10:00,262.085,262.11,261.66,261.68,36032.0,0
2023-01-05 13:15:00,261.65,261.8,261.64,261.74,26609.0,0
2023-01-05 13:20:00,261.75,263.46,261.75,263.27,221528.0,0
2023-01-05 13:25:00,263.31,263.78,263.04,263.17,150896.0,0
2023-01-05 13:30:00,263.17,263.84,263.17,263.62,102054.0,0
2023-01-05 13:35:00,263.61,263.8,263.21,263.38,66708.0,0
2023-01-05 13:40:00,263.39,263.63,263.08,263.19,36347.0,0
2023-01-05 13:45:00,263.2,263.37,263.0,263.04,46206.0,0
2023-01-05 13:50:00,263.01,263.16,262.87,262.99,35523.0,0
2023-01-05 13:55:00,262.98,263.2,262.72,262.89,41935.0,0
2023-01-05 14:00:00,262.91,263.17,262.74,262.91,39963.0,0
2023-01-05 14:05:00,262.89,263.18,262.85,263.12,18474.0,0
2023-01-05 14:10:00,263.11,263.21,262.57,262.605,32818.0,0
2023-01-05 14:15:00,262.63,263.06,262.63,263.05,33872.0,0
2023-01-05 14:20:00,263.04,263.07,262.82,262.92,18950.0,0
2023-01-05 14:25:00,262.9,263.06,262.54,262.57,37676.0,0
2023-01-05 14:30:00,262.57,262.87,262.57,262.67,26796.0,0
2023-01-05 14:35:00,262.71,263.63,262.7,263.33,68606.0,0
2023-01-05 14:40:00,263.36,263.52,263.16,263.25,42623.0,0
2023-01-05 14:45:00,263.25,263.81,263.22,263.585,41315.0,0
2023-01-05 14:50:00,263.61,263.68,263.4,263.55,26065.0,0
2023-01-05 14:55:00,263.56,263.64,263.01,263.01,39870.0,0
2023-01-05 15:00:00,263.0,263.0,262.7,262.83,56757.0,0
2023-01-05 15:05:00,262.83,262.83,262.52,262.54,44471.0,0
2023-01-05 15:10:00,262.54,262.58,262.33,262.5,43995.0,0
2023-01-05 15:15:00,262.52,262.7,262.16,262.26,76638.0,0
2023-01-05 15:20:00,262.25,262.37,262.03,262.1,96585.0,0
2023-01-05 15:25:00,262.06,262.18,261.84,262.01,94833.0,0
2023-01-05 15:30:00,262.02,262.05,261.72,261.92,93109.0,0
2023-01-05 15:35:00,261.93,262.21,261.9,262.11,80587.0,0
2023-01-05 15:40:00,262.11,262.15,261.73,261.865,119378.0,0
2023-01-05 15:45:00,261.87,262.14,261.66,261.77,101073.0,0
2023-01-05 15:50:00,261.775,261.775,261.26,261.26,339396.0,0
2023-01-05 15:55:00,261.265,261.74,261.26,261.61,499684.0,0
2023-01-06 09:30:00,263.33,264.35,262.42,264.19,573051.0,0
2023-01-06 09:35:00,264.14,264.63,261.47,261.77,332628.0,0
2023-01-06 09:40:00,261.78,262.16,260.6,260.85,254811.0,0
2023-01-06 09:45:00,260.8,261.29,260.34,261.03,198996.0,0
2023-01-06 09:50:00,261.07,262.0,260.85,261.87,161015.0,0
2023-01-06 09:55:00,261.84,262.46,261.46,261.49,107300.0,0
2023-01-06 10:00:00,261.49,263.41,261.49,261.99,346269.0,0
2023-01-06 10:05:00,262.01,263.83,261.97,263.31,179712.0,0
2023-01-06 10:10:00,263.32,264.03,263.1,263.33,151597.0,0
2023-01-06 10:15:00,263.37,264.55,263.37,264.37,177292.0,0
2023-01-06 10:20:00,264.33,264.46,263.39,263.91,128533.0,0
2023-01-06 10:25:00,263.94,264.0,263.07,263.35,117715.0,0
2023-01-06 10:30:00,263.39,264.19,263.26,264.15,164325.0,0
2023-01-06 10:35:00,264.15,264.98,264.06,264.88,118620.0,0
2023-01-06 10:40:00,264.91,265.26,264.48,264.53,178873.0,0
2023-01-06 10:45:00,264.54,265.43,264.47,265.36,146097.0,0
2023-01-06 10:50:00,265.38,265.6,265.14,265.47,162866.0,0
2023-01-06 10:55:00,265.47,265.9,265.17,265.61,225991.0,0
2023-01-06 11:00:00,265.64,266.11,265.47,266.05,170953.0,0
2023-01-06 11:05:00,266.05,266.48,265.87,266.185,165498.0,0
2023-01-06 11:10:00,266.21,266.22,265.46,265.5,122088.0,0
2023-01-06 11:15:00,265.525,265.76,265.23,265.44,100309.0,0
2023-01-06 11:20:00,265.43,266.06,265.39,266.06,81219.0,0
2023-01-06 11:25:00,266.05,266.05,265.43,265.62,116754.0,0
2023-01-06 11:30:00,265.65,265.99,265.25,265.96,99009.0,0
2023-01-06 11:35:00,265.96,266.14,265.75,266.03,152988.0,0
2023-01-06 11:40:00,266.04,266.09,265.68,265.73,66136.0,0
2023-01-06 11:45:00,265.75,266.15,265.64,266.08,144746.0,0
2023-01-06 11:50:00,266.09,267.0,266.08,266.76,230184.0,0
2023-01-06 11:55:00,266.78,266.865,266.465,266.51,93951.0,0
2023-01-06 12:00:00,266.52,266.775,266.52,266.7,88512.0,0
2023-01-06 12:05:00,266.71,266.85,266.58,266.65,67552.0,0
2023-01-06 12:10:00,266.68,266.885,266.5,266.58,86589.0,0
2023-01-06 12:15:00,266.61,266.76,266.36,266.71,68934.0,0
2023-01-06 12:20:00,266.72,266.77,266.14,266.22,73468.0,0
2023-01-06 12:25:00,266.22,266.55,266.22,266.44,44255.0,0
2023-01-06 12:30:00,266.45,266.62,266.27,266.28,43195.0,0
2023-01-06 12:35:00,266.27,266.415,266.07,266.4,35580.0,0
2023-01-06 12:40:00,266.4,266.44,266.06,266.25,50477.0,0
2023-01-06 12:45:00,266.25,266.48,266.24,266.36,31257.0,0
2023-01-06 12:50:00,266.355,266.4,266.06,266.19,28898.0,0
2023-01-06 12:55:00,266.205,266.29,265.88,266.25,38138.0,0
2023-01-06 13:00:00,266.26,266.41,266.15,266.37,40193.0,0
2023-01-06 13:05:00,266.36,266.79,266.36,266.61,57170.0,0
2023-01-06 13:10:00,266.6,266.86,266.47,266.7,43004.0,0
2023-01-06 13:15:00,266.71,266.78,266.48,266.61,39617.0,0
2023-01-06 13:20:00,266.61,266.82,266.57,266.74,22676.0,0
2023-01-06 13:25:00,266.75,267.05,266.68,266.98,57707.0,0
2023-01-06 13:30:00,266.98,267.33,266.96,267.32,62092.0,0
2023-01-06 13:35:00,267.32,267.44,267.15,267.4,59073.0,0
2023-01-06 13:40:00,267.4,267.75,267.37,267.48,77795.0,0
2023-01-06 13:45:00,267.49,267.585,267.37,267.52,55988.0,0
2023-01-06 13:50:00,267.52,267.535,267.34,267.47,37973.0,0
2023-01-06 13:55:00,267.46,267.755,267.42,267.68,60641.0,0
2023-01-06 14:00:00,267.69,267.93,267.68,267.84,72478.0,0
2023-01-06 14:05:00,267.85,267.96,267.64,267.94,45211.0,0
2023-01-06 14:10:00,267.96,268.56,267.91,268.35,106056.0,0
2023-01-06 14:15:00,268.35,268.635,268.345,268.53,71216.0,0
2023-01-06 14:20:00,268.54,268.97,268.52,268.94,98912.0,0
2023-01-06 14:25:00,268.94,268.94,268.45,268.54,88241.0,0
2023-01-06 14:30:00,268.55,268.72,268.49,268.6,50083.0,0
2023-01-06 14:35:00,268.6,268.98,268.48,268.87,72989.0,0
2023-01-06 14:40:00,268.86,268.98,268.635,268.9,69588.0,0
2023-01-06 14:45:00,268.91,268.97,268.62,268.97,72800.0,0
2023-01-06 14:50:00,268.97,269.54,268.89,269.53,101751.0,0
2023-01-06 14:55:00,269.52,269.54,269.29,269.3,58945.0,0
2023-01-06 15:00:00,269.28,269.93,269.28,269.78,99120.0,0
2023-01-06 15:05:00,269.76,269.88,269.66,269.82,69635.0,0
2023-01-06 15:10:00,269.81,269.85,269.42,269.73,96010.0,0
2023-01-06 15:15:00,269.75,269.89,269.44,269.56,74497.0,0
2023-01-06 15:20:00,269.56,269.56,269.15,269.38,104363.0,0
2023-01-06 15:25:00,269.38,269.415,269.09,269.16,86293.0,0
2023-01-06 15:30:00,269.17,269.65,269.16,269.51,84418.0,0
2023-01-06 15:35:00,269.52,269.59,269.24,269.45,95486.0,0
2023-01-06 15:40:00,269.44,269.605,269.39,269.43,69434.0,0
2023-01-06 15:45:00,269.435,269.61,269.14,269.14,139931.0,0
2023-01-06 15:50:00,269.12,269.17,268.58,268.74,292808.0,0
2023-01-06 15:55:00,268.74,269.07,268.56,268.76,939638.0,0
2023-01-09 09:30:00,270.82,271.91,270.82,271.32,584742.0,0
2023-01-09 09:35:00,271.3,271.57,270.75,271.39,226841.0,0
2023-01-09 09:40:00,271.36,271.97,270.78,271.87,202135.0,0
2023-01-09 09:45:00,271.95,272.74,271.93,272.7,213667.0,0
2023-01-09 09:50:00,272.73,273.46,272.62,273.18,319961.0,0
2023-01-09 09:55:00,273.18,273.53,272.94,273.52,275976.0,0
2023-01-09 10:00:00,273.53,273.855,273.37,273.805,231481.0,0
2023-01-09 10:05:00,273.8,273.8,273.23,273.52,214428.0,0
2023-01-09 10:10:00,273.52,273.75,272.945,273.06,111659.0,0
2023-01-09 10:15:00,273.03,273.52,272.92,273.2,74073.0,0
2023-01-09 10:20:00,273.19,273.52,272.76,273.155,128525.0,0
2023-01-09 10:25:00,273.17,273.49,272.93,273.27,69722.0,0
2023-01-09 10:30:00,273.29,274.06,273.29,273.97,130220.0,0
2023-01-09 10:35:00,273.97,274.43,273.92,274.325,131144.0,0
2023-01-09 10:40:00,274.355,274.48,274.06,274.4,88635.0,0
2023-01-09 10:45:00,274.41,274.79,274.38,274.72,150979.0,0
2023-01-09 10:50:00,274.72,274.78,274.53,274.7,70572.0,0
2023-01-09 10:55:00,274.73,274.75,274.03,274.08,93926.0,0
2023-01-09 11:00:00,274.09,274.48,274.07,274.47,63285.0,0
2023-01-09 11:05:00,274.47,274.93,274.42,274.855,59363.0,0
2023-01-09 11:10:00,274.87,275.14,274.78,275.08,81595.0,0
2023-01-09 11:15:00,275.11,275.29,274.83,274.87,82107.0,0
2023-01-09 11:20:00,274.905,275.045,274.73,274.99,67585.0,0
2023-01-09 11:25:00,274.97,275.14,274.93,275.03,53673.0,0
2023-01-09 11:30:00,275.045,275.185,274.67,274.68,65325.0,0
2023-01-09 11:35:00,274.67,274.96,274.55,274.57,61474.0,0
2023-01-09 11:40:00,274.59,274.69,274.45,274.65,63370.0,0
2023-01-09 11:45:00,274.64,274.8,274.49,274.71,31177.0,0
2023-01-09 11:50:00,274.74,275.12,274.65,275.02,65757.0,0
2023-01-09 11:55:00,275.015,275.02,274.67,274.92,36347.0,0
2023-01-09 12:00:00,274.93,274.945,274.63,274.85,39873.0,0
2023-01-09 12:05:00,274.8,274.875,274.56,274.66,35814.0,0
2023-01-09 12:10:00,274.66,274.92,274.66,274.85,17069.0,0
2023-01-09 12:15:00,274.83,274.88,274.45,274.55,51946.0,0
2023-01-09 12:20:00,274.55,274.825,274.54,274.82,28857.0,0
2023-01-09 12:25:00,274.825,275.0,274.73,274.92,24522.0,0
2023-01-09 12:30:00,274.91,274.99,274.67,274.71,40015.0,0
2023-01-09 12:35:00,274.715,274.74,274.22,274.27,83215.0,0
2023-01-09 12:40:00,274.28,274.295,273.98,273.99,50829.0,0
2023-01-09 12:45:00,274.0,274.4,274.0,274.2,66011.0,0
2023-01-09 12:50:00,274.25,274.495,274.18,274.45,29016.0,0
2023-01-09 12:55:00,274.465,274.63,274.35,274.57,36754.0,0
2023-01-09 13:00:00,274.56,274.77,274.35,274.35,32400.0,0
2023-01-09 13:05:00,274.37,274.51,274.22,274.34,25391.0,0
2023-01-09 13:10:00,274.35,274.56,274.13,274.5,39418.0,0
2023-01-09 13:15:00,274.5,274.68,274.4,274.6,23157.0,0
2023-01-09 13:20:00,274.61,274.87,274.59,274.8,36961.0,0
2023-01-09 13:25:00,274.79,274.79,274.54,274.69,19064.0,0
2023-01-09 13:30:00,274.68,274.68,274.25,274.28,34243.0,0
2023-01-09 13:35:00,274.24,274.25,273.57,273.815,71294.0,0
2023-01-09 13:40:00,273.815,273.815,272.86,272.96,128603.0,0
2023-01-09 13:45:00,272.92,272.92,272.37,272.725,122795.0,0
2023-01-09 13:50:00,272.725,272.82,272.48,272.73,105564.0,0
2023-01-09 13:55:00,272.72,272.915,272.51,272.84,58624.0,0
2023-01-09 14:00:00,272.84,273.35,272.81,273.17,74657.0,0
2023-01-09 14:05:00,273.17,273.17,272.43,273.07,92213.0,0
2023-01-09 14:10:00,273.08,273.28,272.85,273.07,78792.0,0
2023-01-09 14:15:00,273.0,273.21,272.875,273.16,40850.0,0
2023-01-09 14:20:00,273.18,273.47,273.13,273.36,56461.0,0
2023-01-09 14:25:00,273.35,273.44,272.92,273.23,56867.0,0
2023-01-09 14:30:00,273.26,273.39,272.87,273.02,48127.0,0
2023-01-09 14:35:00,272.96,273.0,272.525,272.63,69939.0,0
2023-01-09 14:40:00,272.6,272.705,272.34,272.63,78386.0,0
2023-01-09 14:45:00,272.59,272.74,272.23,272.44,53400.0,0
2023-01-09 14:50:00,272.45,272.61,272.27,272.405,42388.0,0
2023-01-09 14:55:00,272.41,272.42,271.34,271.45,138251.0,0
2023-01-09 15:00:00,271.48,271.735,271.36,271.6,83021.0,0
2023-01-09 15:05:00,271.63,271.77,271.26,271.6,95560.0,0
2023-01-09 15:10:00,271.6,271.67,270.96,271.0,80648.0,0
2023-01-09 15:15:00,271.0,271.37,270.91,271.3,108949.0,0
2023-01-09 15:20:00,271.29,271.73,271.25,271.38,71626.0,0
2023-01-09 15:25:00,271.37,271.47,271.14,271.21,54215.0,0
2023-01-09 15:30:00,271.22,271.32,270.64,271.07,155399.0,0
2023-01-09 15:35:00,271.07,271.13,270.74,270.81,84233.0,0
2023-01-09 15:40:00,270.8,271.2,270.67,271.19,98479.0,0
